Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.23587410013478e-002,0,96,OVCAR5,Doxorubicin hydrochloride,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.24191453020105e-002,0,32,OVCAR5,Doxorubicin hydrochloride,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,7.97500682947346e-002,0,32,OVCAR5,Doxorubicin hydrochloride,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.148627956730726,0,32,OVCAR5,Doxorubicin hydrochloride,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.230790994021019,0,32,OVCAR5,Doxorubicin hydrochloride,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.323911729488702,0,32,OVCAR5,Doxorubicin hydrochloride,KPT-330,,,,
Sing,-10,-99,3.14268692284778e-002,4.617217753947e-003,2,0.977316646592735,3.3625804107795e-003,2,2.87844944374773e-002,0,2,OVCAR5,Doxorubicin hydrochloride,KPT-330,,,,
COMBI,-10,-8,3.79123981608454e-003,3.79123981608454e-003,2,0.997453819850838,3.15083149567208e-003,2,1.94988472644791e-002,0,2,OVCAR5,Doxorubicin hydrochloride,KPT-330,0.06,-0.06,0.05,-0.03
COMBI,-10,-7.7,0.133116631839641,3.7767974614968e-002,2,0.898190533500716,2.99858978776565e-002,2,8.19513676892714e-002,0,2,OVCAR5,Doxorubicin hydrochloride,KPT-330,0.12,0.01,0.11,-0.03
COMBI,-10,-7.52,0.186380481778876,4.64793082149475e-002,2,0.855591439519497,3.80581534727025e-002,2,0.164477300416924,0,2,OVCAR5,Doxorubicin hydrochloride,KPT-330,0.17,0.02,0.17,-0.01
