Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name[1],File Name[2],Plate Barcode,IBT Barcode,Conc1,CELL LINE,RUN,SET,notes,MetaPath,Conc,Cmpd1,Func,LIB_WELL_ID,TimePoint,CellLine,PlateID,Count_FA,Count_RZ,Count_Unit,Count_GRI
A - 1,Summary,11016,,A,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,0.0,"""NEG""",0.0,0.0,0.0,28611,1.01536526192829e-002,-0.249723756906077,1.02239312372766e-002,0.99443074622078
A - 2,Summary,10600,,A,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""dmso""","""NEG""",0.0,0.0,0.0,28611,4.75334711115105e-002,-1.16906077348066,4.78624745532685e-002,0.973563051705783
A - 3,Summary,11389,,A,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""ABT-263""","""sing""",8341.0,0.0,0.0,28611,-2.33623865576422e-002,0.574585635359116,-2.35240895724949e-002,1.01265988055645
A - 4,Summary,9694,,A,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""AXITINIB""","""sing""",8352.0,0.0,0.0,28611,0.128942402731602,-3.17127071823204,0.129834878986655,0.925966463233142
A - 5,Summary,12749,,A,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""ABT-869""","""sing""",8343.0,0.0,0.0,28611,-0.145565639320694,3.58011049723757,-0.146573173490161,1.07566041194415
A - 6,Summary,674,,A,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""17-AAG""","""sing""",8337.0,0.0,0.0,28611,0.939437505615958,-23.1049723756906,0.945939832617055,-7.04220918621959e-002
A - 7,Summary,5857,,A,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""AZD 0530""","""sing""",8353.0,0.0,0.0,28611,0.473717315122653,-11.6508287292818,0.476996154716128,0.67825277056588
A - 8,Summary,556,,A,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""BORTEZOMIB""","""sing""",8366.0,0.0,0.0,28611,0.950040434899811,-23.3657458563536,0.956616150192264,-0.118042937705221
A - 9,Summary,10196,,A,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""BIBF-1120""","""sing""",8361.0,0.0,0.0,28611,8.38350256087699e-002,-2.06187845303867,8.44152906582221e-002,0.952719604488523
A - 10,Summary,5873,,A,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28611_1\4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,4x_DAPI_28611_1.2019.09.25.16.11.02.CSV,CC_AOD8_map.xlsx,28611,CC_AOD8,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""BOSUTINIB""","""sing""",8367.0,0.0,0.0,28611,0.472279629796028,-11.6154696132597,0.475548518434743,0.679504202822115
